INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,MARUTI,30-Jun-2026,13000,PE,0,0,0,944.1,683,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13200,CE,0,0,0,414.65,408.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13200,PE,0,0,0,1072.2,801.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13400,CE,0,0,0,354.1,340.2,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13400,PE,0,0,0,1208.05,930.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13600,CE,0,0,0,300.8,280.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13600,PE,0,0,0,1351.2,1068.4,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13800,CE,0,0,0,255,229.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13800,PE,0,0,0,1501.8,1214.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,14000,CE,0,0,0,214.15,186.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,14000,PE,0,0,0,1657.4,1369.05,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,14400,CE,0,0,0,149.35,120.4,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,14400,PE,0,0,0,1985.4,1697.35,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,800,CE,0,0,0,168,148.2,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,800,PE,2.65,4.2,2.65,3,3,99,417.6525,36225,28350,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,820,CE,0,0,0,182.05,128.9,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,820,PE,0,0,0,3.05,1.1,0,0,30975,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,840,CE,0,0,0,166.25,110.1,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,840,PE,0,0,0,4.3,2.2,0,0,1575,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,850,PE,7,9.2,5.95,6.2,6.2,191,859.7699,51450,34650,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,860,CE,0,0,0,128,92.1,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,860,PE,9.15,10.75,7.05,7.45,7.45,55,250.9789,14700,7875,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,870,CE,0,0,0,113.55,83.55,0,0,1575,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,870,PE,0,0,0,11.3,5.55,0,0,4200,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,880,CE,0,0,0,137,75.3,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,880,PE,11,14.95,9.6,9.65,7.25,81,379.6503,42525,12600,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,890,CE,0,0,0,212.75,67.45,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,890,PE,12.75,12.75,11.7,12.1,12.1,9,42.6297,41475,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,900,CE,60,66.45,54.25,62.35,62.35,17,85.5742,10500,4725,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,900,PE,16.5,20.45,12.95,14.05,14.05,398,1916.7296,89250,3675,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,910,CE,0,0,0,195.25,53,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,910,PE,22.15,23.45,15.3,16.65,16.65,62,302.5803,30450,9450,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,920,CE,0,0,0,57.6,46.45,0,0,16275,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,920,PE,23.7,27.1,17.75,19.5,19.5,93,460.582,26775,11550,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,930,CE,36.3,46.85,35.55,42.7,42.7,73,371.9733,13650,13650,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,930,PE,28,31.25,20.75,22.75,22.75,234,1175.7068,31500,12075,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,940,CE,33.9,40.65,30.5,36.5,36.5,257,1314.6814,31500,21525,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,940,PE,31.45,36.1,24.5,26.6,26.6,258,1316.2548,100275,34650,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,950,CE,31.55,34.7,25.9,31.4,31.4,213,1095.3671,41475,5250,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,950,PE,35,41.4,28.7,31.1,31.1,257,1330.8136,62475,8925,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,960,CE,23.85,29.35,21.7,26.3,26.3,190,982.616,51450,8925,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,960,PE,34.15,46.65,33.4,35.8,35.8,155,813.5439,86625,11550,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,970,CE,20.55,24.7,18.15,21.8,21.8,178,926.2809,92925,7875,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,970,PE,46,52.95,38.95,42.35,42.35,45,239.7239,65625,1575,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,980,CE,19.95,20.5,14.95,18.25,18.25,362,1895.1054,219450,19425,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,980,PE,56.55,59.1,44.85,47.75,47.75,80,434.1041,89775,-13125,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,990,CE,18,20,12.3,15,15,118,622.1048,49875,9450,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,990,PE,0,0,0,43.15,56.45,0,0,14700,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1000,CE,13.1,14.05,10,12.2,12.2,495,2629.0961,229425,13650,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1000,PE,58.55,61.4,58.55,61.4,61.4,2,11.1297,58275,-525,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1010,CE,10.45,11.35,8.35,10.05,10.05,67,358.6146,19425,11550,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1010,PE,0,0,0,11.2,71.5,0,0,1575,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1020,CE,7.9,9.35,6.85,8.05,8.05,184,992.8774,79275,-8925,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1020,PE,0,0,0,59,79.55,0,0,2100,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1030,CE,6.7,7.45,5.6,6.6,6.6,68,369.8743,30450,14700,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1030,PE,0,0,0,36.8,87.9,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1040,CE,4.45,6.05,4.3,5.45,5.45,41,224.9433,40950,-1050,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1040,PE,0,0,0,65,96.55,0,0,4725,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1050,CE,4,4.65,3.9,4.2,4.2,36,199.2546,47250,-5775,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1050,PE,0,0,0,91.2,105.4,0,0,5775,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1060,CE,3.1,3.9,3.1,3.85,3.25,27,150.7475,25200,-5250,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1060,PE,0,0,0,105.15,114.5,0,0,8400,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1070,CE,2.65,2.95,2.6,2.9,2.9,22,123.9137,22575,-5250,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1080,CE,2.8,2.8,2.2,2.5,2.5,32,181.8558,33600,-5250,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1080,PE,0,0,0,104.95,133.1,0,0,1050,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1090,CE,0,0,0,2.65,1.5,0,0,9975,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1100,CE,1.75,2,1.2,1.55,1.55,81,468.4982,173775,-12075,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1100,PE,0,0,0,133,152.25,0,0,134925,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1110,CE,0,0,0,2,0.85,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1120,CE,0,0,0,18.7,0.65,0,0,2100,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1130,CE,0,0,0,20.8,0.5,0,0,1050,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1130,PE,0,0,0,80.45,181.45,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1140,CE,0,0,0,18.15,0.35,0,0,3150,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1140,PE,0,0,0,133.95,191.3,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1150,CE,0,0,0,2.65,0.25,0,0,5250,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1150,PE,0,0,0,190.4,201.15,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1160,CE,0,0,0,10.9,0.2,0,0,2100,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1160,PE,0,0,0,197,211.05,0,0,6825,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1170,CE,0,0,0,11.5,0.15,0,0,1050,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1180,CE,0,0,0,8,0.1,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1180,PE,0,0,0,200,230.9,0,0,1575,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1190,CE,0,0,0,10,0.05,0,0,5250,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1200,CE,0,0,0,2.5,0.05,0,0,5775,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1200,PE,0,0,0,220,250.75,0,0,22575,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1210,CE,0,0,0,7.5,0.05,0,0,3675,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1220,PE,0,0,0,238,270.65,0,0,2100,0,02-APR-2026,
OPTSTK,MAXHEALTH,28-Apr-2026,1240,PE,0,0,0,273.85,290.55,0,0,1575,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,820,CE,0,0,0,284.1,136.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,820,PE,0,0,0,4.2,5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,840,CE,0,0,0,142,119.05,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,840,PE,0,0,0,5.65,7.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,860,CE,0,0,0,248.15,102.85,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,860,PE,0,0,0,7.55,11.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,870,CE,0,0,0,118.3,95.15,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,870,PE,0,0,0,16.35,13.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,880,CE,0,0,0,230.8,87.75,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,880,PE,0,0,0,9.9,16,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,890,CE,0,0,0,103.8,80.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,890,PE,0,0,0,21.65,18.85,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,900,CE,0,0,0,213.95,73.95,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,900,PE,0,0,0,12.75,22.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,910,CE,0,0,0,90.25,67.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,910,PE,0,0,0,27.9,25.55,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,920,CE,0,0,0,197.7,61.45,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,920,PE,0,0,0,16.15,29.4,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,930,CE,0,0,0,77.9,55.75,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,930,PE,0,0,0,35.3,33.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,940,CE,0,0,0,182.05,50.4,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,940,PE,0,0,0,20.2,38.2,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,950,CE,0,0,0,66.7,45.45,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,950,PE,0,0,0,43.9,43.15,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,960,CE,0,0,0,167.1,40.8,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,960,PE,0,0,0,24.9,48.4,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,970,CE,0,0,0,56.65,36.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,970,PE,0,0,0,53.6,54.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,980,CE,0,0,0,152.8,32.55,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,980,PE,0,0,0,30.3,60.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,990,CE,0,0,0,47.7,28.95,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,990,PE,0,0,0,64.45,66.35,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1000,CE,0,0,0,139.2,25.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1000,PE,0,0,0,43.15,72.95,0,0,525,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1010,CE,0,0,0,39.85,22.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1010,PE,0,0,0,76.35,79.85,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1020,CE,0,0,0,126.45,19.9,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1020,PE,0,0,0,43.25,87.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1030,CE,0,0,0,33,17.45,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1030,PE,0,0,0,89.35,94.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1040,CE,0,0,0,114.45,15.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1040,PE,0,0,0,50.9,102.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1050,CE,0,0,0,27.15,13.3,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1050,PE,0,0,0,103.25,110.2,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1060,CE,0,0,0,103.2,11.55,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1060,PE,0,0,0,59.35,118.35,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1080,CE,0,0,0,92.8,8.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1080,PE,0,0,0,68.6,135.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1100,CE,0,0,0,83.1,6.35,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,26-May-2026,1100,PE,0,0,0,78.6,152.85,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,800,CE,0,0,0,187.45,162.75,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,800,PE,0,0,0,10.85,7.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,840,CE,0,0,0,155.65,130.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,840,PE,0,0,0,18.3,14.3,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,860,CE,0,0,0,140.9,115.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,860,PE,0,0,0,23.2,19,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,880,CE,0,0,0,126.9,101,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,880,PE,0,0,0,28.85,24.7,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,900,CE,0,0,0,113.75,88,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,900,PE,0,0,0,35.35,31.45,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,920,CE,0,0,0,101.55,76.15,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,920,PE,0,0,0,42.75,39.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,940,CE,0,0,0,90.2,65.35,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,940,PE,0,0,0,51.05,48.2,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,960,CE,0,0,0,79.8,55.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,960,PE,0,0,0,60.3,58.3,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,980,CE,0,0,0,70.25,47.05,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,980,PE,0,0,0,70.4,69.4,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1000,CE,0,0,0,61.55,39.5,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1000,PE,0,0,0,81.35,81.6,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1020,CE,0,0,0,53.75,32.95,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1020,PE,0,0,0,93.15,94.75,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1040,CE,0,0,0,46.7,27.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1040,PE,0,0,0,105.8,108.8,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1060,CE,0,0,0,40.45,22.4,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1060,PE,0,0,0,119.15,123.65,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1080,CE,0,0,0,34.85,18.25,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1080,PE,0,0,0,133.2,139.3,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1120,CE,0,0,0,25.7,11.95,0,0,0,0,02-APR-2026,
OPTSTK,MAXHEALTH,30-Jun-2026,1120,PE,0,0,0,163.3,172.4,0,0,0,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1720,CE,549.95,549.95,508.65,508.65,552.5,3,13.5371,400,-200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1720,PE,10,10.45,6.1,6.1,6.1,57,197.0548,4800,2600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1800,CE,0,0,0,336,474.8,0,0,600,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1800,PE,12.15,16.8,7.4,7.9,7.9,498,1806.1269,124400,-7400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1840,PE,15.45,21,9.8,9.95,9.95,139,516.3763,17800,9800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1860,PE,18.6,18.6,18.55,18.55,6.1,2,7.5143,3000,200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1880,PE,25,25,13.15,13.7,13.7,15,56.9407,2000,-800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1900,PE,21.2,30,14.5,15.45,15.45,510,1963.3478,70200,-5400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1920,PE,33.55,33.55,16.9,16.9,16.9,36,140.2546,7800,1000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1940,CE,0,0,0,343,345.3,0,0,800,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1940,PE,25.9,37.45,18.7,19.2,19.2,131,516.2921,19800,6200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1960,CE,0,0,0,276.15,327.85,0,0,0,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1960,PE,28.9,41,25,25.1,25.1,106,423.0969,12800,3400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,1980,PE,35,45,23.7,26.25,26.25,47,189.5857,5600,-3600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2000,CE,278.4,299.2,265.2,295.05,295.05,36,164.0797,18400,-600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2000,PE,35,50.6,26.05,28.75,28.75,1725,7045.3768,97000,-63800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2020,PE,39.6,55.8,30,33.05,33.05,67,276.7364,10400,-1400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2040,CE,0,0,0,428,261.8,0,0,0,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2040,PE,43.45,59.55,35.8,36.45,36.45,74,309.5711,12000,400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2060,CE,0,0,0,312.75,246.35,0,0,4600,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2060,PE,52,66.25,38,40.65,40.65,187,792.1384,25600,-1000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2080,CE,0,0,0,294.5,231.35,0,0,12200,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2080,PE,60.1,73.05,43.05,43.65,43.65,80,343.2356,20400,2600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2100,CE,215,233.75,186.4,212.85,212.85,100,460.9756,43600,-3800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2100,PE,60,80,45.7,48.25,48.25,4177,18125.4637,191000,18800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2120,CE,0,0,0,265.05,202.9,0,0,6800,0,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2120,PE,73.55,86.5,52.55,55.65,55.65,271,1190.6114,37200,7600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2140,CE,178,192.1,164.05,164.45,189.45,21,97.1293,15800,-1400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2140,PE,66,93.7,58.4,63.65,63.65,367,1631.2935,30400,1200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2160,CE,159,184.3,150.5,181.6,181.6,62,288.0863,27600,-1800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2160,PE,79.95,101.45,64,68.15,68.15,613,2758.1813,23800,-21400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2180,CE,152.3,165,143.35,156,164.2,29,135.4179,43400,-2200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2180,PE,85.95,110.15,71.15,75.9,75.9,695,3163.941,43200,3600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2200,CE,144.45,163,126.3,155.1,155.1,1571,7366.7375,181800,-4800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2200,PE,93.5,118.85,76.1,82.6,82.6,6288,29006.0846,264200,-54000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2220,CE,147.85,152,116.9,141.75,141.75,763,3589.3886,25400,-1200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2220,PE,102.25,128.25,84.2,90.7,90.7,1851,8642.6743,74200,16400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2240,CE,137.1,139.45,107.25,130.05,130.05,1442,6818.6311,47800,9000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2240,PE,99.7,137.5,92.75,101,101,1918,9062.851,52400,16200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2260,CE,115.05,129.9,97.9,119.75,119.75,1589,7545.3098,109800,81200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2260,PE,120,148,100.95,109.2,109.2,1125,5377.3419,76000,24000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2280,CE,112.2,122.75,89,110.55,110.55,964,4600.648,104600,26400,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2280,PE,121,158.85,112.25,120.75,120.75,669,3236.4973,62200,7600,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2300,CE,122,122,81.4,101.35,101.35,3834,18374.5735,234200,13000,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2300,PE,134,170,121.3,129.2,129.2,1201,5888.4856,70000,-44200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2320,CE,115.2,115.2,74.15,92.7,92.7,726,3494.901,73600,-4200,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2320,PE,140,182,133.8,139.55,139.55,319,1583.9421,42400,-12800,02-APR-2026,
OPTSTK,MAZDOCK,28-Apr-2026,2340,CE,80.05,90.75,66.45,84.45,84.45,576,2786.4449,40000,-9600,02-APR-2026,
